faq_id,category,question,answer,keywords
LF0308,Library,Can I use the reading room?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0309,Library,Is Wi-Fi available in the library?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0310,Library,Can alumni use the library?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0311,Library,How do I get a library card?,Digital resources may be available through the college library services.,"library,books,reading"
LF0312,Library,What if I lose a book?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0313,Library,What if I lose my library card?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0314,Library,Can I bring my own books?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0315,Library,Are group study rooms available?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0316,Library,Can I print documents?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0317,Library,How do I access journals?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0318,Library,Are newspapers available?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0319,Library,Can I borrow reference books?,Digital resources may be available through the college library services.,"library,books,reading"
LF0320,Library,What are the library rules?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0321,Library,Can I carry food inside?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0322,Library,Are laptops allowed?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0323,Library,How do I recommend a new book?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0324,Library,Can I access IEEE papers?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0325,Library,How many renewals are allowed?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0326,Library,Is silence mandatory?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0327,Library,Can faculty issue more books?,Digital resources may be available through the college library services.,"library,books,reading"
LF0328,Library,How do I check book availability?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0329,Library,What books are available for my department?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0330,Library,Can I use the library during exams?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0331,Library,Where is the library?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0332,Library,How do I search for a book?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0333,Library,Can I reserve a book?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0334,Library,Is there a digital library?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0335,Library,Are previous year papers available?,Digital resources may be available through the college library services.,"library,books,reading"
LF0336,Library,Can I access e-books?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0337,Library,What is the fine for late return?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0338,Library,Can I use the reading room?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0339,Library,Is Wi-Fi available in the library?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0340,Library,Can alumni use the library?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0341,Library,How do I get a library card?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0342,Library,What if I lose a book?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0343,Library,What if I lose my library card?,Digital resources may be available through the college library services.,"library,books,reading"
LF0344,Library,Can I bring my own books?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0345,Library,Are group study rooms available?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0346,Library,Can I print documents?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0347,Library,How do I access journals?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0348,Library,Are newspapers available?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0349,Library,Can I borrow reference books?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0350,Library,What are the library rules?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0351,Library,Can I carry food inside?,Digital resources may be available through the college library services.,"library,books,reading"
LF0352,Library,Are laptops allowed?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0353,Library,How do I recommend a new book?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0354,Library,Can I access IEEE papers?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0355,Library,How many renewals are allowed?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0356,Library,Is silence mandatory?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0357,Library,Can faculty issue more books?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0358,Library,How do I check book availability?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0359,Library,What books are available for my department?,Digital resources may be available through the college library services.,"library,books,reading"
LF0360,Library,Can I use the library during exams?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0361,Library,Where is the library?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0362,Library,How do I search for a book?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0363,Library,Can I reserve a book?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0364,Library,Is there a digital library?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0365,Library,Are previous year papers available?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0366,Library,Can I access e-books?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0367,Library,What is the fine for late return?,Digital resources may be available through the college library services.,"library,books,reading"
LF0368,Library,Can I use the reading room?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0369,Library,Is Wi-Fi available in the library?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0370,Library,Can alumni use the library?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0371,Library,How do I get a library card?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0372,Library,What if I lose a book?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0373,Library,What if I lose my library card?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0374,Library,Can I bring my own books?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0375,Library,Are group study rooms available?,Digital resources may be available through the college library services.,"library,books,reading"
LF0376,Library,Can I print documents?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0377,Library,How do I access journals?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0378,Library,Are newspapers available?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0379,Library,Can I borrow reference books?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0380,Library,What are the library rules?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0381,Library,Can I carry food inside?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0382,Library,Are laptops allowed?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0383,Library,How do I recommend a new book?,Digital resources may be available through the college library services.,"library,books,reading"
LF0384,Library,Can I access IEEE papers?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0385,Library,How many renewals are allowed?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0386,Library,Is silence mandatory?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0387,Library,Can faculty issue more books?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0388,Library,How do I check book availability?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0389,Library,What books are available for my department?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0390,Library,Can I use the library during exams?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0391,Library,Where is the library?,Digital resources may be available through the college library services.,"library,books,reading"
LF0392,Library,How do I search for a book?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0393,Library,Can I reserve a book?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0394,Library,Is there a digital library?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0395,Library,Are previous year papers available?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0396,Library,Can I access e-books?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0397,Library,What is the fine for late return?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0398,Library,Can I use the reading room?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0399,Library,Is Wi-Fi available in the library?,Digital resources may be available through the college library services.,"library,books,reading"
LF0400,Library,Can alumni use the library?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0401,Library,How do I get a library card?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0402,Library,What if I lose a book?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0403,Library,What if I lose my library card?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0404,Library,Can I bring my own books?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0405,Library,Are group study rooms available?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0406,Library,Can I print documents?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0407,Library,How do I access journals?,Digital resources may be available through the college library services.,"library,books,reading"
LF0408,Library,Are newspapers available?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0409,Library,Can I borrow reference books?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0410,Library,What are the library rules?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0411,Library,Can I carry food inside?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0412,Library,Are laptops allowed?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0413,Library,How do I recommend a new book?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0414,Library,Can I access IEEE papers?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0415,Library,How many renewals are allowed?,Digital resources may be available through the college library services.,"library,books,reading"
LF0416,Library,Is silence mandatory?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0417,Library,Can faculty issue more books?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0418,Library,How do I check book availability?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0419,Library,What books are available for my department?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0420,Library,Can I use the library during exams?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0421,Library,Where is the library?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0422,Library,How do I search for a book?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0423,Library,Can I reserve a book?,Digital resources may be available through the college library services.,"library,books,reading"
LF0424,Library,Is there a digital library?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0425,Library,Are previous year papers available?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0426,Library,Can I access e-books?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0427,Library,What is the fine for late return?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0428,Library,Can I use the reading room?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0429,Library,Is Wi-Fi available in the library?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0430,Library,Can alumni use the library?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0431,Library,How do I get a library card?,Digital resources may be available through the college library services.,"library,books,reading"
LF0432,Library,What if I lose a book?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0433,Library,What if I lose my library card?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0434,Library,Can I bring my own books?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0435,Library,Are group study rooms available?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0436,Library,Can I print documents?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0437,Library,How do I access journals?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0438,Library,Are newspapers available?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0439,Library,Can I borrow reference books?,Digital resources may be available through the college library services.,"library,books,reading"
LF0440,Library,What are the library rules?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0441,Library,Can I carry food inside?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0442,Library,Are laptops allowed?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0443,Library,How do I recommend a new book?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0444,Library,Can I access IEEE papers?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0445,Library,How many renewals are allowed?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0446,Library,Is silence mandatory?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0447,Library,Can faculty issue more books?,Digital resources may be available through the college library services.,"library,books,reading"
LF0448,Library,How do I check book availability?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0449,Library,What books are available for my department?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0450,Library,Can I use the library during exams?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0451,Library,Where is the library?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0452,Library,How do I search for a book?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0453,Library,Can I reserve a book?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0454,Library,Is there a digital library?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0455,Library,Are previous year papers available?,Digital resources may be available through the college library services.,"library,books,reading"
LF0456,Library,Can I access e-books?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0457,Library,What is the fine for late return?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0458,Library,Can I use the reading room?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0459,Library,Is Wi-Fi available in the library?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0460,Library,Can alumni use the library?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0461,Library,How do I get a library card?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0462,Library,What if I lose a book?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0463,Library,What if I lose my library card?,Digital resources may be available through the college library services.,"library,books,reading"
LF0464,Library,Can I bring my own books?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0465,Library,Are group study rooms available?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0466,Library,Can I print documents?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0467,Library,How do I access journals?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0468,Library,Are newspapers available?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0469,Library,Can I borrow reference books?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0470,Library,What are the library rules?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0471,Library,Can I carry food inside?,Digital resources may be available through the college library services.,"library,books,reading"
LF0472,Library,Are laptops allowed?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0473,Library,How do I recommend a new book?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0474,Library,Can I access IEEE papers?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0475,Library,How many renewals are allowed?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0476,Library,Is silence mandatory?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0477,Library,Can faculty issue more books?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0478,Library,How do I check book availability?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0479,Library,What books are available for my department?,Digital resources may be available through the college library services.,"library,books,reading"
LF0480,Library,Can I use the library during exams?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0481,Library,Where is the library?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0482,Library,How do I search for a book?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0483,Library,Can I reserve a book?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0484,Library,Is there a digital library?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0485,Library,Are previous year papers available?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0486,Library,Can I access e-books?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0487,Library,What is the fine for late return?,Digital resources may be available through the college library services.,"library,books,reading"
LF0488,Library,Can I use the reading room?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0489,Library,Is Wi-Fi available in the library?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0490,Library,Can alumni use the library?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0491,Library,How do I get a library card?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0492,Library,What if I lose a book?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
LF0493,Library,What if I lose my library card?,Please return books on time to avoid overdue fines.,"library,books,reading"
LF0494,Library,Can I bring my own books?,"The librarian can assist you with borrowing, renewing and locating books.","library,books,reading"
LF0495,Library,Are group study rooms available?,Digital resources may be available through the college library services.,"library,books,reading"
LF0496,Library,Can I print documents?,Keep your library ID with you when using library facilities.,"library,books,reading"
LF0497,Library,How do I access journals?,Please check the library portal or contact the librarian for the latest information.,"library,books,reading"
LF0498,Library,Are newspapers available?,"The Central Library provides books, journals and study resources for students.","library,books,reading"
LF0499,Library,Can I borrow reference books?,Library services are subject to the college library rules and regulations.,"library,books,reading"
LF0500,Library,What are the library rules?,"You can search by title, author or subject in the library catalogue.","library,books,reading"
