faq_id,category,question,answer,keywords
ST0298,Small Talk,Tell me a quote,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0299,Small Talk,Wish me luck,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0300,Small Talk,Good luck,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0301,Small Talk,Happy birthday,Best of luck with your studies and projects!,"small talk,conversation"
ST0302,Small Talk,Congratulations,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0303,Small Talk,I need help,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0304,Small Talk,Help me,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0305,Small Talk,What is AI?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0306,Small Talk,What is ML?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0307,Small Talk,Can you explain RAG?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0308,Small Talk,Who is the principal?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0309,Small Talk,Where is the library?,Best of luck with your studies and projects!,"small talk,conversation"
ST0310,Small Talk,How do I contact faculty?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0311,Small Talk,Who are you?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0312,Small Talk,What is your name?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0313,Small Talk,Can we chat?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0314,Small Talk,I'm bored,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0315,Small Talk,Good job,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0316,Small Talk,Nice work,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0317,Small Talk,You're awesome,Best of luck with your studies and projects!,"small talk,conversation"
ST0318,Small Talk,You're smart,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0319,Small Talk,Tell me something interesting,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0320,Small Talk,What time is it?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0321,Small Talk,What can you do?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0322,Small Talk,Can you solve coding problems?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0323,Small Talk,Can you explain Python?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0324,Small Talk,Can you speak Gujarati?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0325,Small Talk,Can you speak Hindi?,Best of luck with your studies and projects!,"small talk,conversation"
ST0326,Small Talk,Do you know my college?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0327,Small Talk,Are you online?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0328,Small Talk,Can you motivate me?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0329,Small Talk,Tell me a quote,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0330,Small Talk,Wish me luck,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0331,Small Talk,Good luck,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0332,Small Talk,Happy birthday,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0333,Small Talk,Congratulations,Best of luck with your studies and projects!,"small talk,conversation"
ST0334,Small Talk,I need help,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0335,Small Talk,Help me,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0336,Small Talk,What is AI?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0337,Small Talk,What is ML?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0338,Small Talk,Can you explain RAG?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0339,Small Talk,Who is the principal?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0340,Small Talk,Where is the library?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0341,Small Talk,How do I contact faculty?,Best of luck with your studies and projects!,"small talk,conversation"
ST0342,Small Talk,Who are you?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0343,Small Talk,What is your name?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0344,Small Talk,Can we chat?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0345,Small Talk,I'm bored,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0346,Small Talk,Good job,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0347,Small Talk,Nice work,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0348,Small Talk,You're awesome,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0349,Small Talk,You're smart,Best of luck with your studies and projects!,"small talk,conversation"
ST0350,Small Talk,Tell me something interesting,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0351,Small Talk,What time is it?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0352,Small Talk,What can you do?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0353,Small Talk,Can you solve coding problems?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0354,Small Talk,Can you explain Python?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0355,Small Talk,Can you speak Gujarati?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0356,Small Talk,Can you speak Hindi?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0357,Small Talk,Do you know my college?,Best of luck with your studies and projects!,"small talk,conversation"
ST0358,Small Talk,Are you online?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0359,Small Talk,Can you motivate me?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0360,Small Talk,Tell me a quote,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0361,Small Talk,Wish me luck,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0362,Small Talk,Good luck,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0363,Small Talk,Happy birthday,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0364,Small Talk,Congratulations,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0365,Small Talk,I need help,Best of luck with your studies and projects!,"small talk,conversation"
ST0366,Small Talk,Help me,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0367,Small Talk,What is AI?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0368,Small Talk,What is ML?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0369,Small Talk,Can you explain RAG?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0370,Small Talk,Who is the principal?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0371,Small Talk,Where is the library?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0372,Small Talk,How do I contact faculty?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0373,Small Talk,Who are you?,Best of luck with your studies and projects!,"small talk,conversation"
ST0374,Small Talk,What is your name?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0375,Small Talk,Can we chat?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0376,Small Talk,I'm bored,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0377,Small Talk,Good job,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0378,Small Talk,Nice work,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0379,Small Talk,You're awesome,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0380,Small Talk,You're smart,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0381,Small Talk,Tell me something interesting,Best of luck with your studies and projects!,"small talk,conversation"
ST0382,Small Talk,What time is it?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0383,Small Talk,What can you do?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0384,Small Talk,Can you solve coding problems?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0385,Small Talk,Can you explain Python?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0386,Small Talk,Can you speak Gujarati?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0387,Small Talk,Can you speak Hindi?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0388,Small Talk,Do you know my college?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0389,Small Talk,Are you online?,Best of luck with your studies and projects!,"small talk,conversation"
ST0390,Small Talk,Can you motivate me?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0391,Small Talk,Tell me a quote,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0392,Small Talk,Wish me luck,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0393,Small Talk,Good luck,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0394,Small Talk,Happy birthday,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0395,Small Talk,Congratulations,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0396,Small Talk,I need help,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0397,Small Talk,Help me,Best of luck with your studies and projects!,"small talk,conversation"
ST0398,Small Talk,What is AI?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0399,Small Talk,What is ML?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0400,Small Talk,Can you explain RAG?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0401,Small Talk,Who is the principal?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0402,Small Talk,Where is the library?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0403,Small Talk,How do I contact faculty?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0404,Small Talk,Who are you?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0405,Small Talk,What is your name?,Best of luck with your studies and projects!,"small talk,conversation"
ST0406,Small Talk,Can we chat?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0407,Small Talk,I'm bored,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0408,Small Talk,Good job,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0409,Small Talk,Nice work,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0410,Small Talk,You're awesome,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0411,Small Talk,You're smart,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0412,Small Talk,Tell me something interesting,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0413,Small Talk,What time is it?,Best of luck with your studies and projects!,"small talk,conversation"
ST0414,Small Talk,What can you do?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0415,Small Talk,Can you solve coding problems?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0416,Small Talk,Can you explain Python?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0417,Small Talk,Can you speak Gujarati?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0418,Small Talk,Can you speak Hindi?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0419,Small Talk,Do you know my college?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0420,Small Talk,Are you online?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0421,Small Talk,Can you motivate me?,Best of luck with your studies and projects!,"small talk,conversation"
ST0422,Small Talk,Tell me a quote,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0423,Small Talk,Wish me luck,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0424,Small Talk,Good luck,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0425,Small Talk,Happy birthday,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0426,Small Talk,Congratulations,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0427,Small Talk,I need help,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0428,Small Talk,Help me,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0429,Small Talk,What is AI?,Best of luck with your studies and projects!,"small talk,conversation"
ST0430,Small Talk,What is ML?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0431,Small Talk,Can you explain RAG?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0432,Small Talk,Who is the principal?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0433,Small Talk,Where is the library?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0434,Small Talk,How do I contact faculty?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0435,Small Talk,Who are you?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0436,Small Talk,What is your name?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0437,Small Talk,Can we chat?,Best of luck with your studies and projects!,"small talk,conversation"
ST0438,Small Talk,I'm bored,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0439,Small Talk,Good job,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0440,Small Talk,Nice work,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0441,Small Talk,You're awesome,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0442,Small Talk,You're smart,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0443,Small Talk,Tell me something interesting,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0444,Small Talk,What time is it?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0445,Small Talk,What can you do?,Best of luck with your studies and projects!,"small talk,conversation"
ST0446,Small Talk,Can you solve coding problems?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0447,Small Talk,Can you explain Python?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0448,Small Talk,Can you speak Gujarati?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0449,Small Talk,Can you speak Hindi?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0450,Small Talk,Do you know my college?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0451,Small Talk,Are you online?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0452,Small Talk,Can you motivate me?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0453,Small Talk,Tell me a quote,Best of luck with your studies and projects!,"small talk,conversation"
ST0454,Small Talk,Wish me luck,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0455,Small Talk,Good luck,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0456,Small Talk,Happy birthday,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0457,Small Talk,Congratulations,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0458,Small Talk,I need help,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0459,Small Talk,Help me,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0460,Small Talk,What is AI?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0461,Small Talk,What is ML?,Best of luck with your studies and projects!,"small talk,conversation"
ST0462,Small Talk,Can you explain RAG?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0463,Small Talk,Who is the principal?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0464,Small Talk,Where is the library?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0465,Small Talk,How do I contact faculty?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0466,Small Talk,Who are you?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0467,Small Talk,What is your name?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0468,Small Talk,Can we chat?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0469,Small Talk,I'm bored,Best of luck with your studies and projects!,"small talk,conversation"
ST0470,Small Talk,Good job,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0471,Small Talk,Nice work,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0472,Small Talk,You're awesome,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0473,Small Talk,You're smart,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0474,Small Talk,Tell me something interesting,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0475,Small Talk,What time is it?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0476,Small Talk,What can you do?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0477,Small Talk,Can you solve coding problems?,Best of luck with your studies and projects!,"small talk,conversation"
ST0478,Small Talk,Can you explain Python?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0479,Small Talk,Can you speak Gujarati?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0480,Small Talk,Can you speak Hindi?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0481,Small Talk,Do you know my college?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0482,Small Talk,Are you online?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0483,Small Talk,Can you motivate me?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0484,Small Talk,Tell me a quote,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0485,Small Talk,Wish me luck,Best of luck with your studies and projects!,"small talk,conversation"
ST0486,Small Talk,Good luck,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0487,Small Talk,Happy birthday,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0488,Small Talk,Congratulations,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0489,Small Talk,I need help,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0490,Small Talk,Help me,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0491,Small Talk,What is AI?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0492,Small Talk,What is ML?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0493,Small Talk,Can you explain RAG?,Best of luck with your studies and projects!,"small talk,conversation"
ST0494,Small Talk,Who is the principal?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0495,Small Talk,Where is the library?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0496,Small Talk,How do I contact faculty?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0497,Small Talk,Who are you?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0498,Small Talk,What is your name?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0499,Small Talk,Can we chat?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0500,Small Talk,I'm bored,You're doing great—keep learning and stay curious!,"small talk,conversation"
